codigo_del_sitio,tipo_de_mueble,tipo_de_anuncio,disponible,estado,municipio,zm,nivel_socioeconomico_ab,nivel_socioeconomico_c_mas,nivel_socioeconomico_c,nivel_socioeconomico_d,nivel_socioeconomico_e,nivel_socioeconomico_d_mas,cero_catorce,quince_diecinueve,veinte_veinticuatro,veinticinco_treintaycuatro,treintaycinco_cuarentaycuatro,cuarentaycinco_sesentaycuatro,sesentaycinco_mas,per_muj,per_hom,frecuencia_catorcenal,frecuencia_mensual,exposicion_promedio_catorcenal,impactos_catorcenal,alcance_vehiculos_catorcenal,id_fourteen,mes,impactos_mensuales,alcance_mensual,impactos_mensuales_prom_min_max,alcance_mensuales_prom_min_max,name,fecha_uso_inicio,fecha_uso_fin
PRUEBA-DF3455,Vallas,Tradicional,Sí,Ciudad de Mexico,Cuauhtemoc,Valle de Mexico,0.07649364322,0.1894053519,0.3614241481,0.07758039236,0.009250162169,0.2858463228,0.1607728919,0.05886425655,0.06995364273,0.1873804565,0.168408207,0.2472116982,0.1074088471,0.468919456,0.531080544,11.63051033,15.11390591,13.36978531,80206,6896.172027,2024-23,2024-11,221144,14631.82324,221144,14631.82324,campania_4,2024-10-01,2024-12-31
PRUEBA-DF3297,Vallas,Tradicional,Sí,Ciudad de Mexico,Iztapalapa,Valle de Mexico,0.02059060894,0.08686330169,0.1606287956,0.2674308121,0.02542834729,0.439058125,0.17603771,0.07143232921,0.07847981398,0.1649330289,0.1497480035,0.253770478,0.1055986364,0.4559064806,0.5440934896,13.67180729,17.76658058,5.6441679,651140,47626.47587,2024-25,2024-12,1287230,72452.32031,1287230,72452.32031,campania_4,2024-10-01,2024-12-31
PRUEBA-EDO2,Vallas,Tradicional,Sí,Mexico,Naucalpan de Juarez,Valle de Mexico,0.3997666836,0.270986855,0.08936261386,0.06454154849,0.005960841663,0.1693814844,0.1480562336,0.06155577422,0.06798153816,0.1403040006,0.1519731227,0.2765742306,0.1535551001,0.4571092427,0.5428907871,14.1305933,18.3627758,2.652346611,1913870,135441.5883,2024-22,2024-10,3849132,209616.0156,3849132,209616.0156,campania_4,2024-10-01,2024-12-31
PRUEBA-DF3365,Vallas,Tradicional,Sí,Ciudad de Mexico,Cuauhtemoc,Valle de Mexico,0.04707450792,0.1525278091,0.2822710872,0.1213968992,0.01484097727,0.3818887174,0.1502998258,0.05489238257,0.06843989953,0.1917788916,0.1729908543,0.2484181144,0.1131800319,0.4718020558,0.5281979442,13.37099743,17.37567711,8.897152901,158732,11871.36568,2024-22,2024-10,336602,19372.02148,336602,19372.02148,campania_4,2024-10-01,2024-12-31
PRUEBA-013-00036-2,Espectacular o Cartelera,Tradicional,Sí,Chihuahua,Chihuahua,Chihuahua,0.280860275,0.3455199599,0.1751236171,0.06623042375,0.003179027233,0.1290866584,0.2252811403,0.08961625465,0.09774439138,0.1643748429,0.1403796103,0.2290958917,0.05350786868,0.4507044554,0.5492955446,17.76961899,23.09170723,27.51420403,1424388,80158.61235,2025-19,2025-09,3279612,142025.5313,3279612,142025.5313,campania_2,2025-09-02,2025-09-15
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,375956,30262.73602,2024-19,2024-09,793716,49165.26172,793716,49165.26172,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,345856,27839.82389,2025-02,2025-01,754810,46755.30469,754810,46755.30469,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,412986,33243.48141,2025-13,2025-06,863954,53516.02734,863954,53516.02734,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,447818,36047.29787,2024-18,,,,775600,48043.10156,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,339654,27340.59129,2024-24,2024-11,573342,35514.60547,573342,35514.60547,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,408954,32918.92388,2025-01,2025-01,754810,46755.30469,754810,46755.30469,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,442946,35655.12419,2025-07,2025-03,805420,49890.24609,805420,49890.24609,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,450968,36300.85845,2025-12,2025-06,863954,53516.02734,863954,53516.02734,campania_12,2024-09-01,2025-09-30
PRUEBA-MTY002,Pantalla Digital,Digital,Sí,Nuevo Leon,Guadalupe,Monterrey,0.09652844816,0.2565413713,0.2657116055,0.06350918114,0.003182794899,0.3145266175,0.1907277481,0.07752169363,0.0866810272,0.1518931807,0.1370231986,0.2574107172,0.09874243465,0.4146582782,0.585341692,18.52820396,24.07749367,28.7209568,1089144,58783.03165,2025-10,2025-05,2130030,88465.60156,2130030,88465.60156,campania_5,2025-05-01,2025-06-30
PRUEBA-MTY002,Pantalla Digital,Digital,Sí,Nuevo Leon,Guadalupe,Monterrey,0.09652844816,0.2565413713,0.2657116055,0.06350918114,0.003182794899,0.3145266175,0.1907277481,0.07752169363,0.0866810272,0.1518931807,0.1370231986,0.2574107172,0.09874243465,0.4146582782,0.585341692,18.52820396,24.07749367,28.7209568,987210,53281.47304,2025-13,2025-06,1999774,83055.73438,1999774,83055.73438,campania_5,2025-05-01,2025-06-30
PRUEBA-DDMHG009 - 1,Relojes,Digital,Sí,Ciudad de Mexico,Miguel Hidalgo,Valle de Mexico,0.1883119345,0.2483561188,0.2185297459,0.06096979603,0.004032271914,0.279800117,0.1642020236,0.06056578655,0.07191653964,0.1699761805,0.1649900209,0.2556613453,0.1126881035,0.4718308151,0.5281691551,9.515817642,12.3658514,6.908964634,302190,31756.59847,2025-05,2025-02,644154,52091.35938,644154,52091.35938,campania_3,2025-03-01,2025-03-31
PRUEBA-Puebla 203,Muros,Tradicional,Sí,Ciudad de Mexico,Cuauhtemoc,Valle de Mexico,0.1368851215,0.3259867728,0.2477226704,0.03312641382,0.002664669417,0.2536143661,0.1345777657,0.0470820621,0.06135456139,0.207183563,0.1886762029,0.2472683451,0.1138574999,0.4768518806,0.5231481194,12.17203426,15.81761837,60,580958,47728.91592,2025-05,2025-02,1211896,76616.84375,1211896,76616.84375,campania_3,2025-03-01,2025-03-31
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,395514,31837.06544,2025-05,2025-02,779478,48283.31641,779478,48283.31641,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,362474,29177.49677,2025-06,2025-03,805420,49890.24609,805420,49890.24609,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,402122,32368.97917,2025-11,2025-05,872256,54030.27734,872256,54030.27734,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,379386,30538.83531,2025-19,2025-09,745262,46163.87109,745262,46163.87109,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,439362,35366.6286,2025-16,,,,860132,53279.28125,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,365876,29451.34219,2025-20,2025-09,745262,46163.87109,745262,46163.87109,campania_12,2024-09-01,2025-09-30
PRUEBA-MTY009,Pantalla Digital,Digital,Sí,Nuevo Leon,Apodaca,Monterrey,0.05723249167,0.1805510968,0.2344620973,0.2305460125,0.002549123485,0.2946591675,0.2057383184,0.08376485964,0.09349842143,0.1588219427,0.1372386622,0.2557814394,0.06515635626,0.4094134569,0.5905865431,18.52820396,24.07749367,28.7209568,1063258,57385.91836,2025-14,2025-07,2133530,88610.96875,2133530,88610.96875,campania_5,2025-05-01,2025-06-30
PRUEBA-MTY009,Pantalla Digital,Digital,Sí,Nuevo Leon,Apodaca,Monterrey,0.05723249167,0.1805510968,0.2344620973,0.2305460125,0.002549123485,0.2946591675,0.2057383184,0.08376485964,0.09349842143,0.1588219427,0.1372386622,0.2557814394,0.06515635626,0.4094134569,0.5905865431,18.52820396,24.07749367,28.7209568,987210,53281.47304,2025-13,2025-06,1999774,83055.73438,1999774,83055.73438,campania_5,2025-05-01,2025-06-30
PRUEBA-DDMHG018 - 2,Relojes,Digital,Sí,Ciudad de Mexico,Miguel Hidalgo,Valle de Mexico,0.3480937779,0.2782247663,0.1407584846,0.05608321354,0.005506836344,0.1713329107,0.1701584937,0.06201803283,0.0732461661,0.1624675692,0.1634385676,0.2565773588,0.1120938118,0.4863322973,0.5136677027,9.209457397,11.96773529,5.772077084,280700,30479.53727,2025-06,2025-03,605206,50569.80078,605206,50569.80078,campania_3,2025-03-01,2025-03-31
PRUEBA-DDMHG009 - 1,Relojes,Digital,Sí,Ciudad de Mexico,Miguel Hidalgo,Valle de Mexico,0.1883119345,0.2483561188,0.2185297459,0.06096979603,0.004032271914,0.279800117,0.1642020236,0.06056578655,0.07191653964,0.1699761805,0.1649900209,0.2556613453,0.1126881035,0.4718308151,0.5281691551,9.515817642,12.3658514,6.908964634,361620,38001.98928,2025-07,2025-03,705530,57054.70313,705530,57054.70313,campania_3,2025-03-01,2025-03-31
PRUEBA-NAR501-011-798,Espectacular o Cartelera,Tradicional,Sí,Ciudad de Mexico,Alvaro Obregon,Valle de Mexico,0.2844081819,0.2423595935,0.1795939952,0.05443481728,0.002339306986,0.2368641198,0.1595888651,0.06553533191,0.07611991435,0.1601049251,0.1549421842,0.2615267666,0.1221820128,0.476398468,0.523601532,12.21473408,15.87310791,33.04243851,469462,38434.07454,2025-06,2025-03,977480,61580.88281,977480,61580.88281,campania_3,2025-03-01,2025-03-31
PRUEBA-DDMHG009 - 1,Relojes,Digital,Sí,Ciudad de Mexico,Miguel Hidalgo,Valle de Mexico,0.1883119345,0.2483561188,0.2185297459,0.06096979603,0.004032271914,0.279800117,0.1642020236,0.06056578655,0.07191653964,0.1699761805,0.1649900209,0.2556613453,0.1126881035,0.4718308151,0.5281691551,9.515817642,12.3658514,6.908964634,343910,36140.87753,2025-06,2025-03,705530,57054.70313,705530,57054.70313,campania_3,2025-03-01,2025-03-31
PRUEBA-ESPECTACULAR CARR. 57 - GUANAME,Espectacular o Cartelera,Tradicional,Sí,San Luis Potosi,San Luis Potosi,San Luis Potosi,0.09299184382,0.1419991702,0.1609087884,0.2093411684,0.0410015732,0.353757441,0.2214222034,0.08475120507,0.08913703743,0.1660685414,0.1465268439,0.218067665,0.07402650388,0.4468714297,0.5531286001,10.50882721,13.65627384,12.14942074,2698444,256778.7962,2025-15,2025-07,5467042,400331.9063,5467042,400331.9063,campania_11,2025-07-01,2025-07-31
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,352772,28396.53021,2025-21,2025-10,352772,21851.80664,352772,21851.80664,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,409010,32923.43162,2025-09,2025-04,843304,52236.89844,843304,52236.89844,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,233688,18810.81365,2024-23,2024-11,573342,35514.60547,573342,35514.60547,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,401156,32291.2206,2025-15,2025-07,860132,53279.28125,860132,53279.28125,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,398118,32046.67551,2024-25,2024-12,823788,51028.01953,823788,51028.01953,campania_12,2024-09-01,2025-09-30
PRUEBA-MTY009,Pantalla Digital,Digital,Sí,Nuevo Leon,Apodaca,Monterrey,0.05723249167,0.1805510968,0.2344620973,0.2305460125,0.002549123485,0.2946591675,0.2057383184,0.08376485964,0.09349842143,0.1588219427,0.1372386622,0.2557814394,0.06515635626,0.4094134569,0.5905865431,18.52820396,24.07749367,28.7209568,1040886,56178.46187,2025-11,2025-05,2130030,88465.60156,2130030,88465.60156,campania_5,2025-05-01,2025-06-30
PRUEBA-MTY002,Pantalla Digital,Digital,Sí,Nuevo Leon,Guadalupe,Monterrey,0.09652844816,0.2565413713,0.2657116055,0.06350918114,0.003182794899,0.3145266175,0.1907277481,0.07752169363,0.0866810272,0.1518931807,0.1370231986,0.2574107172,0.09874243465,0.4146582782,0.585341692,18.52820396,24.07749367,28.7209568,1063258,57385.91836,2025-14,2025-07,2133530,88610.96875,2133530,88610.96875,campania_5,2025-05-01,2025-06-30
PRUEBA-MTY009,Pantalla Digital,Digital,Sí,Nuevo Leon,Apodaca,Monterrey,0.05723249167,0.1805510968,0.2344620973,0.2305460125,0.002549123485,0.2946591675,0.2057383184,0.08376485964,0.09349842143,0.1588219427,0.1372386622,0.2557814394,0.06515635626,0.4094134569,0.5905865431,18.52820396,24.07749367,28.7209568,1012564,54649.87335,2025-12,2025-06,1999774,83055.73438,1999774,83055.73438,campania_5,2025-05-01,2025-06-30
PRUEBA-DDMHG018 - 2,Relojes,Digital,Sí,Ciudad de Mexico,Miguel Hidalgo,Valle de Mexico,0.3480937779,0.2782247663,0.1407584846,0.05608321354,0.005506836344,0.1713329107,0.1701584937,0.06201803283,0.0732461661,0.1624675692,0.1634385676,0.2565773588,0.1120938118,0.4863322973,0.5136677027,9.209457397,11.96773529,5.772077084,294938,32025.55669,2025-05,2025-02,685020,57238.89844,685020,57238.89844,campania_3,2025-03-01,2025-03-31
PRUEBA-NAR501-011-798,Espectacular o Cartelera,Tradicional,Sí,Ciudad de Mexico,Alvaro Obregon,Valle de Mexico,0.2844081819,0.2423595935,0.1795939952,0.05443481728,0.002339306986,0.2368641198,0.1595888651,0.06553533191,0.07611991435,0.1601049251,0.1549421842,0.2615267666,0.1221820128,0.476398468,0.523601532,12.21473408,15.87310791,33.04243851,508018,41590.59025,2025-07,2025-03,977480,61580.88281,977480,61580.88281,campania_3,2025-03-01,2025-03-31
PRUEBA-Puebla 203,Muros,Tradicional,Sí,Ciudad de Mexico,Cuauhtemoc,Valle de Mexico,0.1368851215,0.3259867728,0.2477226704,0.03312641382,0.002664669417,0.2536143661,0.1345777657,0.0470820621,0.06135456139,0.207183563,0.1886762029,0.2472683451,0.1138574999,0.4768518806,0.5231481194,12.17203426,15.81761837,60,549556,45149.06778,2025-06,2025-03,1213268,76703.58594,1213268,76703.58594,campania_3,2025-03-01,2025-03-31
PRUEBA-DFKZPJU100,Kiosko,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2010749131,0.3556011915,0.2124163061,0.02915797755,0.00296828663,0.1987813413,0.1312291786,0.04723893126,0.06232071477,0.195460239,0.1831252119,0.2552351796,0.1253905449,0.4834382534,0.5165617466,9.208194733,11.96609402,3.636655569,482608,52410.70742,2025-06,2025-03,991550,82863.29688,991550,82863.29688,campania_3,2025-03-01,2025-03-31
PRUEBA-Carr. Matehuala - Pollo Pepe,Espectacular o Cartelera,Tradicional,Sí,San Luis Potosi,Soledad de Graciano Sanchez,San Luis Potosi,0.06123463437,0.09993232042,0.1019495502,0.2984716594,0.06827266514,0.3701391816,0.2259087886,0.08686731474,0.09039068359,0.164302189,0.1437279789,0.2143481768,0.07445486833,0.4458658397,0.5541341305,10.53926468,13.69582653,11.39674377,3162012,300022.0695,2025-16,,,,6315750,461144.125,campania_11,2025-07-01,2025-07-31
PRUEBA-37660 -1,Espectacular o Cartelera,Tradicional,Sí,Nuevo Leon,Monterrey,Monterrey,0.2083954811,0.3085081577,0.1350985169,0.09766445309,0.005822221283,0.2445111722,0.1702234228,0.07272478199,0.09105581075,0.1559421729,0.1382575676,0.2422975004,0.1294987435,0.4397611916,0.5602387786,18.07326126,23.48629189,19.51516533,1210874,66998.09085,2025-17,2025-08,2317546,98676.53906,2317546,98676.53906,campania_6,2025-08-05,2025-08-18
PRUEBA-2417-1,Espectacular o Cartelera,Tradicional,Sí,Mexico,Naucalpan de Juarez,Valle de Mexico,0.2449178845,0.2631844878,0.1261627227,0.1116509587,0.008204911835,0.2458790392,0.1674794949,0.06744886903,0.07392404281,0.1463553985,0.1510728045,0.2632791248,0.1304402655,0.4545891881,0.5454108119,12.4554348,16.18589973,29.31775284,479122,38466.90282,2024-25,2024-12,893200,55183.83203,893200,55183.83203,campania_1,2024-11-01,2024-11-30
PRUEBA-501-063-0160,Espectacular o Cartelera,Tradicional,Sí,Baja California,Mexicali,Mexicali,0.3009387255,0.2944273055,0.2134182602,0.024578657,0,0.1666370481,0.1749325523,0.07571922097,0.08787304326,0.1584348359,0.1418008998,0.2533988701,0.1078405776,0.433570534,0.5664294362,13.62337589,17.70364571,30.55461311,2137338,156887.5451,2025-17,2025-08,3594318,203027,3594318,203027,campania_7,2025-08-05,2025-09-01
PRUEBA-001-01067-1,Muros,Tradicional,Sí,Nuevo Leon,Monterrey,Monterrey,0.1275191754,0.1814156026,0.1765989214,0.1658088565,0.0001643189607,0.348493129,0.1537842921,0.0673671012,0.09525909592,0.1685366539,0.1311801457,0.2455628337,0.1383098774,0.4421025515,0.5578974485,16.88068008,21.93652725,41.48070908,849268,50310.05835,2025-17,2025-08,1505574,68633.19531,1505574,68633.19531,campania_6,2025-08-05,2025-08-18
PRUEBA-513,Espectacular o Cartelera,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2623031139,0.3572153151,0.1782582253,0.0254865028,0.002320104279,0.1744167358,0.134869973,0.04899961847,0.06310588004,0.1854982626,0.178975373,0.2590202538,0.1295306391,0.4854504764,0.5145495534,11.51145649,14.95919514,50.02993011,495516,43045.46522,2025-17,2025-08,924770,61819.50391,924770,61819.50391,campania_6,2025-08-05,2025-08-18
PRUEBA-15942,Espectacular o Cartelera,Tradicional,Sí,Nuevo Leon,Monterrey,Monterrey,0.2145504802,0.3082662821,0.1650382876,0.05699553341,0.0002202843898,0.2549291551,0.1610682967,0.06905869124,0.08534922707,0.153114561,0.1408935699,0.2539181725,0.1365974817,0.4420879483,0.5579120517,12.05478096,15.66524792,35.04470444,518966,43050.63706,2025-17,2025-08,1017464,64950.39063,1017464,64950.39063,campania_6,2025-08-05,2025-08-18
PRUEBA-2417-1,Espectacular o Cartelera,Tradicional,Sí,Mexico,Naucalpan de Juarez,Valle de Mexico,0.2449178845,0.2631844878,0.1261627227,0.1116509587,0.008204911835,0.2458790392,0.1674794949,0.06744886903,0.07392404281,0.1463553985,0.1510728045,0.2632791248,0.1304402655,0.4545891881,0.5454108119,12.4554348,16.18589973,29.31775284,327474,26291.65543,2024-23,2024-11,742686,45884.75391,742686,45884.75391,campania_1,2024-11-01,2024-11-30
PRUEBA-012-00067-1,Espectacular o Cartelera,Tradicional,Sí,Baja California,Mexicali,Mexicali,0.2080202401,0.1903075278,0.2164190114,0.08731361479,0.005569456145,0.2923701406,0.1986172337,0.08247616895,0.08842545496,0.1573339362,0.1475716815,0.2363400023,0.0892355224,0.4247788787,0.5752211213,15.00767899,19.50255203,25.7917881,1876602,125042.7865,2025-17,2025-08,3568152,182958.2031,3568152,182958.2031,campania_7,2025-08-05,2025-09-01
PRUEBA-012-00067-1,Espectacular o Cartelera,Tradicional,Sí,Baja California,Mexicali,Mexicali,0.2080202401,0.1903075278,0.2164190114,0.08731361479,0.005569456145,0.2923701406,0.1986172337,0.08247616895,0.08842545496,0.1573339362,0.1475716815,0.2363400023,0.0892355224,0.4247788787,0.5752211213,15.00767899,19.50255203,25.7917881,1691550,112712.2989,2025-18,2025-08,3568152,182958.2031,3568152,182958.2031,campania_7,2025-08-05,2025-09-01
PRUEBA-010-1,Espectacular o Cartelera,Tradicional,Sí,Chihuahua,Chihuahua,Chihuahua,0.5823203325,0.1904134154,0.1294307411,0.04312837124,0.00109533302,0.05361179635,0.1773608197,0.08016294285,0.09208122454,0.1489754351,0.134631527,0.2636279472,0.1031601037,0.4562230408,0.5437769294,19.1375885,24.8693924,18.43275261,1002722,52395.42066,2025-19,2025-09,2048312,82362.76563,2048312,82362.76563,campania_2,2025-09-02,2025-09-15
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,447048,35985.3164,2025-17,2025-08,841400,52118.96094,841400,52118.96094,campania_12,2024-09-01,2025-09-30
PRUEBA-M2POP234,Muros,Tradicional,Sí,Ciudad de Mexico,Benito Juarez,Valle de Mexico,0.2423847169,0.31820786,0.1836604327,0.04924044758,0.004674761556,0.2018317878,0.1336701846,0.05408856773,0.06792484493,0.1733924358,0.1644472549,0.2688670461,0.137609666,0.4853732288,0.514626801,12.42306709,16.14383698,43.76755142,371672,29917.89364,2024-22,2024-10,778120,48199.19922,778120,48199.19922,campania_12,2024-09-01,2025-09-30
PRUEBA-MTY002,Pantalla Digital,Digital,Sí,Nuevo Leon,Guadalupe,Monterrey,0.09652844816,0.2565413713,0.2657116055,0.06350918114,0.003182794899,0.3145266175,0.1907277481,0.07752169363,0.0866810272,0.1518931807,0.1370231986,0.2574107172,0.09874243465,0.4146582782,0.585341692,18.52820396,24.07749367,28.7209568,1040886,56178.46187,2025-11,2025-05,2130030,88465.60156,2130030,88465.60156,campania_5,2025-05-01,2025-06-30
PRUEBA-Carr. Matehuala - Pollo Pepe,Espectacular o Cartelera,Tradicional,Sí,San Luis Potosi,Soledad de Graciano Sanchez,San Luis Potosi,0.06123463437,0.09993232042,0.1019495502,0.2984716594,0.06827266514,0.3701391816,0.2259087886,0.08686731474,0.09039068359,0.164302189,0.1437279789,0.2143481768,0.07445486833,0.4458658397,0.5541341305,10.53926468,13.69582653,11.39674377,3215044,305053.9196,2025-14,2025-07,6315750,461144.125,6315750,461144.125,campania_11,2025-07-01,2025-07-31
PRUEBA-ESPECTACULAR CARR. 57 - GUANAME,Espectacular o Cartelera,Tradicional,Sí,San Luis Potosi,San Luis Potosi,San Luis Potosi,0.09299184382,0.1419991702,0.1609087884,0.2093411684,0.0410015732,0.353757441,0.2214222034,0.08475120507,0.08913703743,0.1660685414,0.1465268439,0.218067665,0.07402650388,0.4468714297,0.5531286001,10.50882721,13.65627384,12.14942074,2741242,260851.3724,2025-16,,,,5467042,400331.9063,campania_11,2025-07-01,2025-07-31
